ID1,ID2,Distance
Al_Hasa_11_2013_KF600629_human_2013_05_03,Al_Hasa_12_2013_KF600627_human_2013_05_07,7.32198e-05
Riyadh_17_2013_KJ156918_human_2013_08_26,Riyadh_1_2012_KF600612_human_2012_10_23,0.00186878
Makkah_C9355_KSA_Makkah_KM027261_human_2014_04_15,Oman_2285_2013_KT156560_human_2013_10_28,0.00192926
Al_Hasa_3_2013_KF186565_human_2013_04_22,Al_Hasa_4_2013_KF186564_human_2013_05_01,3.31926e-05
England_2_2013_KM015348_human_2013_02_10,England_4_2013_KM210277_human_2013_02_13,3.31941e-05
Jeddah_KFH_899NF__human_2014_06_16,Jeddah_KSA_C20860_2015_KT806055_human_2015_02_10,0.00289612
ChinaGD01_KT036372_human_2015_05_28,Hufuf_KSA_9158_2015_KT806047_human_2015_03_27,0.000764369
Riyadh_KSA_2343_2015_KR011264_human_2015_01_21,Riyadh_KSA_2466_2015_KR011265_human_2015_01_26,1.10769e-16
KFMC_2_KT121577_human_2014_05_11,KFMC_4_KT121575_human_2014_05_12,3.31928e-05
Jeddah_C7770_KSA_KM027257_human_2014_04_07,KFMC_10_KT121578_human_2014_05_01,0.00249547
Al_Hasa_19_2013_KF600632_human_2013_05_23,Al_Hasa_21_2013_KF600634_human_2013_05_30,0.000165981
AbuDhabi_UAE_16_2014_KP209308_human_2014_04_10,AbuDhabi_UAE_26_2014_KP209313_human_2014_04_13,0.000132779
Taif_KSA_7032_2014_KU710264_human_2014_11_04,Jordan_10_2015_KU233362_human_2015_09_17,0.00290181
KOR_CNUH_SNU_016_06_2015_KT868865_human_2015_06_11,KOR_CNUH_SNU_024_06_2015_KT868867_human_2015_06_08,1.10767e-16
KFMC_7_KT121581_human_2014_05_03,KFMC_9_KT121574_human_2014_05_07,0.000232416
Riyadh_2_2012_KF600652_human_2012_10_30,Riyadh_9_2013_KJ156869_human_2013_07_17,0.000930347
Qatar4_KF961222_human_2013_10_17,Riyadh_KKUH_105__human_2014_04_25,0.000597941
Jeddah_1_KF958702_human_2013_11_05,Riyadh_4_2013_KJ156952_human_2013_03_01,0.00103037
Jordan_1_2015_KU233363_human_2015_09_17,Kharj_KSA_2599_2015_KT806052_human_2015_02_02,0.000931751
Jeddah_KSA_3RS2702_2015_KU851859_human_2015_07_12,Jeddah_KSA_C20843_2015_KT806044_human_2015_02_09,0.00116383
Riyadh_11_2013_KJ156946_human_2013_08_06,Riyadh_13_2013_KJ156888_human_2013_08_13,0.000795361
Riyadh_KKUH_643__human_2014_11_02,Riyadh_KKUH_90b__human_2014_04_24,0.00216267
Makkah_C9355_KSA_Makkah_KM027261_human_2014_04_15,Oman_2874_2013_KT156561_human_2013_12_28,0.00226251
England_2_2013_KM015348_human_2013_02_10,Florida_USA_2_SaudiArabia_2014_KJ829365_human_2014_05_10,0.0017959
ChinaGD01_KT036372_human_2015_05_28,Jeddah_KSA_3RS2702_2015_KU851859_human_2015_07_12,0.00143056
Al_Hasa_3_2013_KF186565_human_2013_04_22,Al_Hasa_7_2013_KF600623_human_2013_05_01,3.48665e-05
Riyadh_17_2013_KJ156918_human_2013_08_26,Riyadh_2014KSA_158_KSA_2014_KM027281_human_2014_05_20,0.0019936
Jeddah_C7770_KSA_KM027257_human_2014_04_07,KFMC_1_KT121580_human_2014_04_28,0.00219551
KFMC_7_KT121581_human_2014_05_03,Khobar_KSA_6736_2015_KT806048_human_2015_02_07,0.00249677
Taif_KSA_7032_2014_KU710264_human_2014_11_04,ChinaGD01_KT036372_human_2015_05_28,0.00262984
Qatar4_KF961222_human_2013_10_17,Riyadh_KKUH_291__human_2014_05_06,0.00152925
Al_Hasa_11_2013_KF600629_human_2013_05_03,Al_Hasa_14_2013_KF600615_human_2013_05_08,0.000115409
Riyadh_KSA_2343_2015_KR011264_human_2015_01_21,Riyadh_10_2013_KJ156891_human_2013_09_05,0.00249107
Riyadh_2_2012_KF600652_human_2012_10_30,Taif_KSA_7032_2014_KU710264_human_2014_11_04,0.00222939
Jordan_1_2015_KU233363_human_2015_09_17,KOR_CNUH_SNU_016_06_2015_KT868865_human_2015_06_11,0.00109873
Al_Hasa_19_2013_KF600632_human_2013_05_23,Al_Hasa_25_2013_KJ156866_human_2013_05_02,0.000165988
AbuDhabi_UAE_16_2014_KP209308_human_2014_04_10,AbuDhabi_UAE_30_2014_KP209309_human_2014_04_19,9.95828e-05
KOR_CNUH_SNU_016_06_2015_KT868865_human_2015_06_11,KOR_CNUH_SNU_030_06_2015_KT868868_human_2015_06_08,1.10767e-16
KFMC_2_KT121577_human_2014_05_11,KFMC_5_KT121572_human_2014_05_12,3.31928e-05
Jeddah_KFH_899NF__human_2014_06_16,Jeddah_C10306_KSA_KM027260_human_2014_04_21,0.000298816
Jeddah_1_KF958702_human_2013_11_05,Riyadh_5_2013_KJ156944_human_2013_07_02,0.000664272
Jeddah_KSA_3RS2702_2015_KU851859_human_2015_07_12,Jeddah_KSA_C21271_2015_KT806045_human_2015_02_22,0.00116389
ChinaGD01_KT036372_human_2015_05_28,Jeddah_KSA_C20843_2015_KT806044_human_2015_02_09,0.000664394
England_2_2013_KM015348_human_2013_02_10,Germany3_UAE_Dubai_Abu_Dhabi__human_2015_03_11,0.00219611
Riyadh_11_2013_KJ156946_human_2013_08_06,Riyadh_14_2013_KJ156934_human_2013_08_15,0.000722304
Riyadh_KKUH_643__human_2014_11_02,Riyadh_KSA_2049_2015_KR011266_human_2015_01_06,0.00316409
Jeddah_C7770_KSA_KM027257_human_2014_04_07,KFMC_2_KT121577_human_2014_05_11,0.00222891
Makkah_C9355_KSA_Makkah_KM027261_human_2014_04_15,Qatar3_KF961221_human_2013_10_13,0.00202915
Qatar4_KF961222_human_2013_10_17,Riyadh_KKUH_368__human_2014_05_13,0.0013628
Riyadh_17_2013_KJ156918_human_2013_08_26,Riyadh_2014KSA_683_KSA_2014_KM027262_human_2014_04_22,0.00180093
Taif_KSA_7032_2014_KU710264_human_2014_11_04,Hufuf_KSA_11002_2015_KT806046_human_2015_05_10,0.00269655
Jordan_1_2015_KU233363_human_2015_09_17,KOR_CNUH_SNU_023_06_2015_KT868866_human_2015_06_11,0.00109873
Al_Hasa_3_2013_KF186565_human_2013_04_22,Al_Hasa_8_2013_KF600618_human_2013_05_01,0.000528949
Riyadh_2_2012_KF600652_human_2012_10_30,Taif_2_2013_KJ156896_human_2013_06_12,0.000567653
AbuDhabi_UAE_16_2014_KP209308_human_2014_04_10,AbuDhabi_UAE_33_2014_KP209311_human_2014_04_17,9.95828e-05
Jeddah_1_KF958702_human_2013_11_05,Taif_1_2013_KJ156949_human_2013_06_12,0.000464993
Al_Hasa_19_2013_KF600632_human_2013_05_23,Al_Hasa_26_2013_KJ156882_human_2013_06_18,3.32624e-05
Riyadh_KSA_2343_2015_KR011264_human_2015_01_21,Riyadh_11_2013_KJ156946_human_2013_08_06,0.00241201
KFMC_7_KT121581_human_2014_05_03,Madinah_3b_2013_KJ156916_human_2013_09_11,0.00142929
KFMC_2_KT121577_human_2014_05_11,KFMC_6_KT121576_human_2014_05_18,6.639e-05
Jeddah_KSA_3RS2702_2015_KU851859_human_2015_07_12,Jordan_1_2015_KU233363_human_2015_09_17,0.0014328
Al_Hasa_11_2013_KF600629_human_2013_05_03,Al_Hasa_15_2013_KF600645_human_2013_05_11,0.000109831
KOR_CNUH_SNU_016_06_2015_KT868865_human_2015_06_11,KOR_CNUH_SNU_031_06_2015_KT868869_human_2015_06_11,1.10767e-16
ChinaGD01_KT036372_human_2015_05_28,Jeddah_KSA_C21271_2015_KT806045_human_2015_02_22,0.000664451
Jeddah_KFH_899NF__human_2014_06_16,Jeddah_C7149_KSA_KM027255_human_2014_04_05,0.000265598
England_2_2013_KM015348_human_2013_02_10,Hafr_Al_Batin_1_2013_KF600628_human_2013_06_04,0.00136288
Jeddah_C7770_KSA_KM027257_human_2014_04_07,KFMC_3_KT121573_human_2014_05_09,0.00219552
Makkah_C9355_KSA_Makkah_KM027261_human_2014_04_15,Qatar4_KF961222_human_2013_10_17,0.00199578
Riyadh_KKUH_643__human_2014_11_02,Riyadh_KSA_2343_2015_KR011264_human_2015_01_21,0.00316409
Jordan_1_2015_KU233363_human_2015_09_17,KOR_CNUH_SNU_024_06_2015_KT868867_human_2015_06_08,0.00109873
Riyadh_11_2013_KJ156946_human_2013_08_06,Riyadh_17_2013_KJ156918_human_2013_08_26,0.000241441
Al_Hasa_3_2013_KF186565_human_2013_04_22,Buraidah_1_2013_KF600630_human_2013_05_13,0.000930113
Taif_KSA_7032_2014_KU710264_human_2014_11_04,Hufuf_KSA_9158_2015_KT806047_human_2015_03_27,0.0025633
Qatar4_KF961222_human_2013_10_17,Riyadh_KKUH_643__human_2014_11_02,0.00126361
Riyadh_17_2013_KJ156918_human_2013_08_26,Riyadh_2_2012_KF600652_human_2012_10_30,0.00136715
Riyadh_2_2012_KF600652_human_2012_10_30,UAE_FRA1_1627_2013_BAL_KJ361500_human_2013_04_26,0.000797171
KFMC_7_KT121581_human_2014_05_03,Makkah_C9355_KSA_Makkah_KM027261_human_2014_04_15,0.00219541
Riyadh_KSA_2343_2015_KR011264_human_2015_01_21,Riyadh_12_2013_KJ156926_human_2013_08_08,0.00235611
ChinaGD01_KT036372_human_2015_05_28,Jordan_1_2015_KU233363_human_2015_09_17,0.00103201
KOR_CNUH_SNU_016_06_2015_KT868865_human_2015_06_11,KOR_CNUH_SNU_038_06_2015_KT868870_human_2015_06_10,6.63941e-05
KFMC_2_KT121577_human_2014_05_11,KFMC_7_KT121581_human_2014_05_03,0.000199201
Jeddah_KSA_3RS2702_2015_KU851859_human_2015_07_12,Kharj_KSA_2598_2015_KT806053_human_2015_02_02,0.00136364
AbuDhabi_UAE_16_2014_KP209308_human_2014_04_10,AbuDhabi_UAE_8_2014_KP209306_human_2014_04_07,6.63868e-05
Jeddah_KFH_899NF__human_2014_06_16,Jeddah_C7569_KSA_KM027256_human_2014_04_03,0.000232391
Jeddah_1_KF958702_human_2013_11_05,Taif_3_2013_KJ156938_human_2013_06_13,0.000640994
Al_Hasa_11_2013_KF600629_human_2013_05_03,Al_Hasa_16_2013_KF600644_human_2013_05_12,0.000146445
Jeddah_C7770_KSA_KM027257_human_2014_04_07,KFMC_4_KT121575_human_2014_05_12,0.00219552
Al_Hasa_3_2013_KF186565_human_2013_04_22,EMC_2012_JX869059_human_2012_06_13,0.00339714
Jordan_1_2015_KU233363_human_2015_09_17,KOR_CNUH_SNU_030_06_2015_KT868868_human_2015_06_08,0.00109873
Al_Hasa_19_2013_KF600632_human_2013_05_23,Al_Hasa_27_2013_KJ156943_human_2013_06_19,3.51533e-05
Qatar4_KF961222_human_2013_10_17,Riyadh_KKUH_665__human_2014_11_19,0.0012969
England_2_2013_KM015348_human_2013_02_10,Hafr_Al_Batin_2_2013_KJ156910_human_2013_08_05,0.00122972
Makkah_C9355_KSA_Makkah_KM027261_human_2014_04_15,Riyadh_KKUH_104__human_2014_04_25,0.00229592
Taif_KSA_7032_2014_KU710264_human_2014_11_04,Jeddah_KSA_3RS2702_2015_KU851859_human_2015_07_12,0.00303195
KFMC_7_KT121581_human_2014_05_03,Munich_AbuDhabi_2013_KF192507_human_2013_03_22,0.00242876
Riyadh_KKUH_643__human_2014_11_02,Riyadh_KSA_2345_2015_KR011263_human_2015_01_21,0.00316409
Riyadh_2_2012_KF600652_human_2012_10_30,Jordan_10_2015_KU233362_human_2015_09_17,0.00260124
ChinaGD01_KT036372_human_2015_05_28,Kharj_KSA_2598_2015_KT806053_human_2015_02_02,0.000863911
Riyadh_11_2013_KJ156946_human_2013_08_06,Riyadh_1_2012_KF600612_human_2012_10_23,0.00168797
Riyadh_17_2013_KJ156918_human_2013_08_26,Riyadh_7_2013_KJ156937_human_2013_07_15,0.000600769
KFMC_2_KT121577_human_2014_05_11,KFMC_8_KT121579_human_2014_04_30,0.000199187
Jeddah_KFH_899NF__human_2014_06_16,Jeddah_C7770_KSA_KM027257_human_2014_04_07,0.000232383
Jeddah_1_KF958702_human_2013_11_05,Wadi_Ad_Dawasir_1_2013_KJ156881_human_2013_06_12,0.000830633
AbuDhabi_UAE_16_2014_KP209308_human_2014_04_10,AbuDhabi_UAE_9_2013_KP209312_human_2013_11_15,0.0010632
Jeddah_KSA_3RS2702_2015_KU851859_human_2015_07_12,Kharj_KSA_2599_2015_KT806052_human_2015_02_02,0.0012304
Riyadh_KSA_2343_2015_KR011264_human_2015_01_21,Riyadh_13_2013_KJ156888_human_2013_08_13,0.00250903
KOR_CNUH_SNU_016_06_2015_KT868865_human_2015_06_11,KOR_CNUH_SNU_054_06_2015_KT868871_human_2015_06_09,6.63923e-05
Jeddah_C7770_KSA_KM027257_human_2014_04_07,KFMC_5_KT121572_human_2014_05_12,0.00219552
Al_Hasa_3_2013_KF186565_human_2013_04_22,England_1_2012_KC164505_human_2012_09_11,0.00176244
Qatar4_KF961222_human_2013_10_17,Riyadh_KKUH_90b__human_2014_04_24,0.00156259
Al_Hasa_19_2013_KF600632_human_2013_05_23,Al_Hasa_2_2013_KF186566_human_2013_04_21,0.000132783
Al_Hasa_11_2013_KF600629_human_2013_05_03,Al_Hasa_17_2013_KF600647_human_2013_05_15,0.000183065
Taif_KSA_7032_2014_KU710264_human_2014_11_04,Jeddah_KSA_C20843_2015_KT806044_human_2015_02_09,0.00246242
KFMC_7_KT121581_human_2014_05_03,Oman_2285_2013_KT156560_human_2013_10_28,0.00219537
Jordan_1_2015_KU233363_human_2015_09_17,KOR_CNUH_SNU_031_06_2015_KT868869_human_2015_06_11,0.00109873
England_2_2013_KM015348_human_2013_02_10,Hafr_Al_Batin_6_2013_KJ156874_human_2013_08_28,0.00122972
Riyadh_2_2012_KF600652_human_2012_10_30,ChinaGD01_KT036372_human_2015_05_28,0.00239662
ChinaGD01_KT036372_human_2015_05_28,Kharj_KSA_2599_2015_KT806052_human_2015_02_02,0.00079731
Jeddah_KFH_899NF__human_2014_06_16,Jeddah_C8826_KSA_KM027258_human_2014_04_12,0.000298801
Jeddah_1_KF958702_human_2013_11_05,AbuDhabi_Gayathi_UAE_2_2014_KP209310_human_2014_03_07,0.00276238
Makkah_C9355_KSA_Makkah_KM027261_human_2014_04_15,Riyadh_KKUH_105__human_2014_04_25,0.00142949
KFMC_2_KT121577_human_2014_05_11,KFMC_9_KT121574_human_2014_05_07,9.95917e-05
Riyadh_17_2013_KJ156918_human_2013_08_26,Riyadh_8_2013_KJ156880_human_2013_07_17,0.00023552
Jeddah_C7770_KSA_KM027257_human_2014_04_07,KFMC_6_KT121576_human_2014_05_18,0.00222891
Jeddah_KSA_3RS2702_2015_KU851859_human_2015_07_12,KOR_CNUH_SNU_016_06_2015_KT868865_human_2015_06_11,0.00146392
Riyadh_KKUH_643__human_2014_11_02,Riyadh_KSA_2466_2015_KR011265_human_2015_01_26,0.00316409
Al_Hasa_3_2013_KF186565_human_2013_04_22,England_2_2013_KM015348_human_2013_02_10,0.000830412
Riyadh_11_2013_KJ156946_human_2013_08_06,Riyadh_2014KSA_158_KSA_2014_KM027281_human_2014_05_20,0.00184678
Al_Hasa_19_2013_KF600632_human_2013_05_23,Al_Hasa_3_2013_KF186565_human_2013_04_22,0.00013278
KOR_CNUH_SNU_016_06_2015_KT868865_human_2015_06_11,KOR_CNUH_SNU_082_06_2015_KT868872_human_2015_06_10,3.31941e-05
Qatar4_KF961222_human_2013_10_17,Riyadh_KSA_2049_2015_KR011266_human_2015_01_06,0.00256265
Taif_KSA_7032_2014_KU710264_human_2014_11_04,Jeddah_KSA_C21271_2015_KT806045_human_2015_02_22,0.00246256
Riyadh_KSA_2343_2015_KR011264_human_2015_01_21,Riyadh_14_2013_KJ156934_human_2013_08_15,0.0024294
KFMC_7_KT121581_human_2014_05_03,Oman_2874_2013_KT156561_human_2013_12_28,0.00246192
AbuDhabi_UAE_16_2014_KP209308_human_2014_04_10,Al_Hasa_11_2013_KF600629_human_2013_05_03,0.00161283
England_2_2013_KM015348_human_2013_02_10,Indiana_USA_1_SaudiArabia_2014_KJ813439_human_2014_04_30,0.00179544
Jordan_1_2015_KU233363_human_2015_09_17,KOR_CNUH_SNU_038_06_2015_KT868870_human_2015_06_10,0.00109876
Al_Hasa_11_2013_KF600629_human_2013_05_03,Al_Hasa_18_2013_KF600651_human_2013_05_23,7.32198e-05
Riyadh_2_2012_KF600652_human_2012_10_30,Hufuf_KSA_11002_2015_KT806046_human_2015_05_10,0.00232977
ChinaGD01_KT036372_human_2015_05_28,KOR_CNUH_SNU_016_06_2015_KT868865_human_2015_06_11,6.63923e-05
Makkah_C9355_KSA_Makkah_KM027261_human_2014_04_15,Riyadh_KKUH_291__human_2014_05_06,0.00206193
Jeddah_1_KF958702_human_2013_11_05,AbuDhabi_UAE_16_2014_KP209308_human_2014_04_10,0.00266211
KFMC_2_KT121577_human_2014_05_11,Khobar_KSA_6736_2015_KT806048_human_2015_02_07,0.00236322
Jeddah_KFH_899NF__human_2014_06_16,Jeddah_C9055_KSA_KM027259_human_2014_04_14,0.000265598
Jeddah_C7770_KSA_KM027257_human_2014_04_07,KFMC_7_KT121581_human_2014_05_03,0.00236236
Al_Hasa_19_2013_KF600632_human_2013_05_23,Al_Hasa_4_2013_KF186564_human_2013_05_01,0.000132783
Jeddah_KSA_3RS2702_2015_KU851859_human_2015_07_12,KOR_CNUH_SNU_023_06_2015_KT868866_human_2015_06_11,0.00146392
Qatar4_KF961222_human_2013_10_17,Riyadh_KSA_2343_2015_KR011264_human_2015_01_21,0.00256265
Al_Hasa_3_2013_KF186565_human_2013_04_22,England_3_2013_KM210278_human_2013_02_10,0.000830412
Taif_KSA_7032_2014_KU710264_human_2014_11_04,Jordan_1_2015_KU233363_human_2015_09_17,0.00280091
KOR_CNUH_SNU_016_06_2015_KT868865_human_2015_06_11,KOR_CNUH_SNU_085_06_2015_KT868873_human_2015_06_10,1.10767e-16
AbuDhabi_UAE_16_2014_KP209308_human_2014_04_10,Al_Hasa_12_2013_KF600627_human_2013_05_07,0.00149547
Al_Hasa_11_2013_KF600629_human_2013_05_03,Al_Hasa_19_2013_KF600632_human_2013_05_23,0.000183059
Riyadh_KSA_2343_2015_KR011264_human_2015_01_21,Riyadh_17_2013_KJ156918_human_2013_08_26,0.00260372
Riyadh_2_2012_KF600652_human_2012_10_30,Hufuf_KSA_9158_2015_KT806047_human_2015_03_27,0.00226336
KFMC_7_KT121581_human_2014_05_03,Qatar3_KF961221_human_2013_10_13,0.00162926
Jeddah_C7770_KSA_KM027257_human_2014_04_07,KFMC_8_KT121579_human_2014_04_30,0.00236223
England_2_2013_KM015348_human_2013_02_10,Jeddah_KFH_285TA__human_2014_06_03,0.00136296
Qatar4_KF961222_human_2013_10_17,Riyadh_KSA_2345_2015_KR011263_human_2015_01_21,0.00256265
Makkah_C9355_KSA_Makkah_KM027261_human_2014_04_15,Riyadh_KKUH_368__human_2014_05_13,0.00182878
Jordan_1_2015_KU233363_human_2015_09_17,KOR_CNUH_SNU_054_06_2015_KT868871_human_2015_06_09,0.00116547
Jeddah_KFH_899NF__human_2014_06_16,KFMC_10_KT121578_human_2014_05_01,0.00252867
Al_Hasa_3_2013_KF186565_human_2013_04_22,England_4_2013_KM210277_human_2013_02_13,0.000863645
Riyadh_KKUH_643__human_2014_11_02,Riyadh_10_2013_KJ156891_human_2013_09_05,0.00129542
Al_Hasa_19_2013_KF600632_human_2013_05_23,Al_Hasa_7_2013_KF600623_human_2013_05_01,0.000139469
Jeddah_KSA_3RS2702_2015_KU851859_human_2015_07_12,KOR_CNUH_SNU_024_06_2015_KT868867_human_2015_06_08,0.00146392
Jeddah_1_KF958702_human_2013_11_05,AbuDhabi_UAE_18_2014_KP209307_human_2014_04_10,0.00269566
KFMC_2_KT121577_human_2014_05_11,Madinah_3b_2013_KJ156916_human_2013_09_11,0.00129612
KOR_CNUH_SNU_016_06_2015_KT868865_human_2015_06_11,KOR_CNUH_SNU_110_06_2015_KT868874_human_2015_06_11,3.31939e-05
ChinaGD01_KT036372_human_2015_05_28,KOR_CNUH_SNU_023_06_2015_KT868866_human_2015_06_11,6.63923e-05
Taif_KSA_7032_2014_KU710264_human_2014_11_04,Kharj_KSA_2598_2015_KT806053_human_2015_02_02,0.00266267
Riyadh_11_2013_KJ156946_human_2013_08_06,Riyadh_2014KSA_683_KSA_2014_KM027262_human_2014_04_22,0.00158357
Riyadh_17_2013_KJ156918_human_2013_08_26,Riyadh_9_2013_KJ156869_human_2013_07_17,0.00196857
Riyadh_KSA_2343_2015_KR011264_human_2015_01_21,Riyadh_1_2012_KF600612_human_2012_10_23,0.00206381
KFMC_7_KT121581_human_2014_05_03,Qatar4_KF961222_human_2013_10_17,0.00166261
Jeddah_C7770_KSA_KM027257_human_2014_04_07,KFMC_9_KT121574_human_2014_05_07,0.00219552
Riyadh_2_2012_KF600652_human_2012_10_30,Jeddah_KSA_3RS2702_2015_KU851859_human_2015_07_12,0.00256466
Al_Hasa_11_2013_KF600629_human_2013_05_03,Al_Hasa_1_2013_KF186567_human_2013_05_09,7.32198e-05
Al_Hasa_3_2013_KF186565_human_2013_04_22,Florida_USA_2_SaudiArabia_2014_KJ829365_human_2014_05_10,0.0020623
Jordan_1_2015_KU233363_human_2015_09_17,KOR_CNUH_SNU_082_06_2015_KT868872_human_2015_06_10,0.001132
Jeddah_KFH_899NF__human_2014_06_16,KFMC_1_KT121580_human_2014_04_28,0.00222868
Qatar4_KF961222_human_2013_10_17,Riyadh_KSA_2466_2015_KR011265_human_2015_01_26,0.00256265
Makkah_C9355_KSA_Makkah_KM027261_human_2014_04_15,Riyadh_KKUH_643__human_2014_11_02,0.00259648
Jeddah_1_KF958702_human_2013_11_05,AbuDhabi_UAE_26_2014_KP209313_human_2014_04_13,0.00266224
KOR_CNUH_SNU_016_06_2015_KT868865_human_2015_06_11,KOR_CNUH_SNU_122_06_2015_KT868875_human_2015_06_10,6.6388e-05
KFMC_2_KT121577_human_2014_05_11,Makkah_C9355_KSA_Makkah_KM027261_human_2014_04_15,0.00206202
Jeddah_KSA_3RS2702_2015_KU851859_human_2015_07_12,KOR_CNUH_SNU_030_06_2015_KT868868_human_2015_06_08,0.00146392
Taif_KSA_7032_2014_KU710264_human_2014_11_04,Kharj_KSA_2599_2015_KT806052_human_2015_02_02,0.00259568
AbuDhabi_UAE_16_2014_KP209308_human_2014_04_10,Al_Hasa_14_2013_KF600615_human_2013_05_08,0.00139001
England_2_2013_KM015348_human_2013_02_10,Jeddah_KFH_605TD__human_2014_06_09,0.00132973
ChinaGD01_KT036372_human_2015_05_28,KOR_CNUH_SNU_024_06_2015_KT868867_human_2015_06_08,6.63923e-05
Al_Hasa_19_2013_KF600632_human_2013_05_23,Al_Hasa_8_2013_KF600618_human_2013_05_01,0.000610357
Riyadh_17_2013_KJ156918_human_2013_08_26,Taif_KSA_7032_2014_KU710264_human_2014_11_04,0.00143358
Riyadh_KKUH_643__human_2014_11_02,Riyadh_11_2013_KJ156946_human_2013_08_06,0.00127381
Jeddah_C7770_KSA_KM027257_human_2014_04_07,Khobar_KSA_6736_2015_KT806048_human_2015_02_07,0.00232906
Riyadh_2_2012_KF600652_human_2012_10_30,Jeddah_KSA_C20843_2015_KT806044_human_2015_02_09,0.00216261
Riyadh_11_2013_KJ156946_human_2013_08_06,Riyadh_2_2012_KF600652_human_2012_10_30,0.00123918
KFMC_7_KT121581_human_2014_05_03,Riyadh_KKUH_104__human_2014_04_25,0.00196255
Jeddah_KFH_899NF__human_2014_06_16,KFMC_2_KT121577_human_2014_05_11,0.00226207
Riyadh_KSA_2343_2015_KR011264_human_2015_01_21,Riyadh_2014KSA_158_KSA_2014_KM027281_human_2014_05_20,0.00157557
Makkah_C9355_KSA_Makkah_KM027261_human_2014_04_15,Riyadh_KKUH_665__human_2014_11_19,0.00262974
Jeddah_1_KF958702_human_2013_11_05,AbuDhabi_UAE_30_2014_KP209309_human_2014_04_19,0.00262895
Jordan_1_2015_KU233363_human_2015_09_17,KOR_CNUH_SNU_085_06_2015_KT868873_human_2015_06_10,0.00109873
Al_Hasa_3_2013_KF186565_human_2013_04_22,Germany3_UAE_Dubai_Abu_Dhabi__human_2015_03_11,0.00236262
Al_Hasa_11_2013_KF600629_human_2013_05_03,Al_Hasa_21_2013_KF600634_human_2013_05_30,0.000146444
KFMC_2_KT121577_human_2014_05_11,Munich_AbuDhabi_2013_KF192507_human_2013_03_22,0.00229531
Taif_KSA_7032_2014_KU710264_human_2014_11_04,KOR_CNUH_SNU_016_06_2015_KT868865_human_2015_06_11,0.00269655
KOR_CNUH_SNU_016_06_2015_KT868865_human_2015_06_11,KOR_CNUH_SNU_148_06_2015_KT868876_human_2015_06_10,3.31941e-05
Jeddah_KSA_3RS2702_2015_KU851859_human_2015_07_12,KOR_CNUH_SNU_031_06_2015_KT868869_human_2015_06_11,0.00146392
Qatar4_KF961222_human_2013_10_17,Riyadh_10_2013_KJ156891_human_2013_09_05,0.000715371
Al_Hasa_19_2013_KF600632_human_2013_05_23,Buraidah_1_2013_KF600630_human_2013_05_13,0.000996605
AbuDhabi_UAE_16_2014_KP209308_human_2014_04_10,Al_Hasa_15_2013_KF600645_human_2013_05_11,0.00146217
